Order ID,Order Date,Ship Date,Region,Category,Sub-Category,Sales,Profit,Quantity
US-2017-149006,2017-06-12,2017-08-12,West,Office Supplies,Storage,10.68,2.8836,1
CA-2017-149468,2017-05-20,2017-05-20,Central,Office Supplies,Binders,41.28,19.8144,2
CA-2016-140249,2016-09-27,2016-03-10,West,Technology,Phones,1001.584,125.198,2
US-2017-135503,2017-10-12,2017-12-15,South,Furniture,Furnishings,14.76,4.2804,2
CA-2014-126277,2014-09-13,2014-09-18,East,Office Supplies,Binders,2.502,-2.0016,3
US-2017-115301,2017-07-29,2017-02-08,West,Furniture,Bookcases,115.96,25.5112,2
CA-2017-168942,2017-01-08,2017-05-08,West,Office Supplies,Storage,186.54,50.3658,3
US-2017-128398,2017-02-05,2017-05-05,West,Technology,Accessories,159.56,59.0372,4
CA-2015-104115,2015-12-06,2015-06-16,South,Technology,Phones,55.984,4.1988,2
CA-2014-142510,2014-12-22,2014-12-29,Central,Office Supplies,Storage,132.16,9.912,1
CA-2014-142510,2014-12-22,2014-12-29,Central,Office Supplies,Binders,17.904,-31.332,6
CA-2014-142510,2014-12-22,2014-12-29,Central,Office Supplies,Paper,124.032,44.9616,4
CA-2014-124247,2014-12-16,2014-12-21,West,Furniture,Chairs,1403.92,70.196,5
CA-2016-105473,2016-04-16,2016-04-18,West,Office Supplies,Supplies,28.8,0.864,3
CA-2015-102806,2015-05-21,2015-05-28,East,Office Supplies,Binders,24.588,-18.0312,2
CA-2017-121706,2017-02-26,2017-02-03,West,Office Supplies,Appliances,356.79,99.9012,7
CA-2017-109211,2017-04-04,2017-10-04,East,Office Supplies,Envelopes,16.98,8.49,1
CA-2015-134257,2015-03-16,2015-03-19,South,Office Supplies,Labels,491.55,240.8595,5
CA-2015-134257,2015-03-16,2015-03-19,South,Office Supplies,Envelopes,7.38,3.3948,2
CA-2015-137925,2015-11-30,2015-04-12,East,Office Supplies,Paper,23.66,10.8836,7
CA-2015-137925,2015-11-30,2015-04-12,East,Furniture,Bookcases,681.408,42.588,12
CA-2016-140046,2016-07-28,2016-03-08,West,Office Supplies,Labels,18.9,8.694,3
CA-2016-140382,2016-06-23,2016-06-25,West,Office Supplies,Storage,93.68,25.2936,4
CA-2016-140382,2016-06-23,2016-06-25,West,Office Supplies,Labels,21.93,10.3071,3
CA-2016-140382,2016-06-23,2016-06-25,West,Technology,Phones,862.344,97.0137,7
CA-2016-140382,2016-06-23,2016-06-25,West,Office Supplies,Paper,19.98,9.3906,1
CA-2014-164182,2014-07-14,2014-07-18,East,Technology,Phones,13.494,-2.249,1
CA-2014-164182,2014-07-14,2014-07-18,East,Technology,Phones,23.988,-13.993,2
CA-2014-164182,2014-07-14,2014-07-18,East,Furniture,Furnishings,31.984,1.1994,2
CA-2014-164182,2014-07-14,2014-07-18,East,Office Supplies,Art,41.584,4.6782,2
CA-2017-137365,2017-11-30,2017-03-12,Central,Technology,Accessories,95.976,-10.7973,3
CA-2016-129847,2016-02-09,2016-04-09,Central,Furniture,Furnishings,84.272,-75.8448,2
CA-2014-126963,2014-06-15,2014-06-15,Central,Office Supplies,Paper,36.544,11.8768,2
CA-2016-125094,2016-05-11,2016-09-11,West,Technology,Accessories,479.72,52.7692,4
CA-2017-107132,2017-06-26,2017-06-30,East,Office Supplies,Binders,102.368,37.1084,2
CA-2017-107132,2017-06-26,2017-06-30,East,Office Supplies,Supplies,28.4,8.236,5
CA-2017-107132,2017-06-26,2017-06-30,East,Office Supplies,Storage,713.88,214.164,4
CA-2017-107132,2017-06-26,2017-06-30,East,Office Supplies,Paper,68.52,31.5192,3
CA-2015-139248,2015-07-25,2015-07-30,West,Technology,Phones,623.96,38.9975,5
CA-2014-148369,2014-09-23,2014-09-27,East,Office Supplies,Binders,11.12,5.4488,4
CA-2016-106243,2016-09-30,2016-04-10,East,Furniture,Bookcases,523.92,-26.196,5
CA-2015-126466,2015-09-11,2015-11-13,West,Office Supplies,Fasteners,2.48,1.1656,2
CA-2015-130365,2015-04-25,2015-04-29,Central,Office Supplies,Storage,221.024,-55.256,2
CA-2015-130365,2015-04-25,2015-04-29,Central,Furniture,Chairs,128.058,-23.7822,3
CA-2017-143021,2017-11-19,2017-11-19,East,Office Supplies,Binders,58.408,18.2525,7
CA-2017-143021,2017-11-19,2017-11-19,East,Furniture,Tables,79.974,-29.3238,3
CA-2015-161767,2015-11-20,2015-11-24,Central,Technology,Machines,479.988,55.9986,2
CA-2015-129917,2015-02-10,2015-03-10,West,Office Supplies,Binders,11.808,4.1328,3
CA-2015-129917,2015-02-10,2015-03-10,West,Office Supplies,Binders,53.568,19.4184,4
CA-2015-129917,2015-02-10,2015-03-10,West,Technology,Phones,503.96,50.396,5
CA-2015-115420,2015-04-25,2015-02-05,West,Office Supplies,Envelopes,21.34,9.8164,2
CA-2016-157588,2016-07-14,2016-07-19,South,Office Supplies,Binders,36.4,17.108,5
CA-2016-157588,2016-07-14,2016-07-19,South,Furniture,Furnishings,51.75,15.525,1
CA-2015-167255,2015-09-27,2015-09-29,West,Office Supplies,Storage,15.51,4.3428,1
CA-2015-167255,2015-09-27,2015-09-29,West,Office Supplies,Paper,146.82,73.41,3
CA-2015-167255,2015-09-27,2015-09-29,West,Office Supplies,Paper,12.96,6.2208,2
CA-2017-162096,2017-10-11,2017-10-11,West,Office Supplies,Art,7.8,2.106,3
CA-2016-157161,2016-07-16,2016-07-20,South,Office Supplies,Envelopes,10.2,4.794,5
CA-2016-157161,2016-07-16,2016-07-20,South,Office Supplies,Art,22.32,5.58,3
CA-2016-157161,2016-07-16,2016-07-20,South,Office Supplies,Binders,24.1,11.086,5
CA-2016-157161,2016-07-16,2016-07-20,South,Technology,Accessories,75.98,18.2352,2
CA-2016-157161,2016-07-16,2016-07-20,South,Office Supplies,Binders,6.46,3.1654,2
CA-2016-157161,2016-07-16,2016-07-20,South,Office Supplies,Paper,60.12,28.8576,9
CA-2015-110765,2015-10-16,2015-10-20,East,Technology,Phones,824.97,214.4922,3
CA-2016-163937,2016-10-01,2016-01-13,West,Furniture,Furnishings,24.85,7.7035,5
CA-2017-153822,2017-09-19,2017-09-25,West,Office Supplies,Storage,12.624,-2.5248,2
CA-2017-153822,2017-09-19,2017-09-25,West,Technology,Accessories,89.584,4.4792,2
CA-2017-153822,2017-09-19,2017-09-25,West,Technology,Phones,471.92,29.495,2
CA-2017-153822,2017-09-19,2017-09-25,West,Office Supplies,Binders,18.18,-13.938,4
CA-2017-146185,2017-09-15,2017-09-19,Central,Office Supplies,Art,31.744,8.3328,2
CA-2015-112144,2015-06-28,2015-02-07,West,Office Supplies,Labels,5.904,1.9926,2
CA-2015-112144,2015-06-28,2015-02-07,West,Furniture,Furnishings,621.76,46.632,4
US-2016-119298,2016-11-25,2016-11-28,South,Technology,Phones,59.98,17.994,2
CA-2017-155159,2017-11-25,2017-11-29,South,Office Supplies,Paper,48.87,23.9463,9
CA-2017-149076,2017-01-14,2017-01-19,West,Office Supplies,Paper,154.9,69.705,5
CA-2014-146990,2014-07-11,2014-08-11,East,Office Supplies,Fasteners,5.92,2.8416,4
CA-2014-146990,2014-07-11,2014-08-11,East,Office Supplies,Paper,30.18,13.8828,3
CA-2016-116526,2016-01-09,2016-05-09,Central,Office Supplies,Binders,24.1,11.086,5
CA-2016-116526,2016-01-09,2016-05-09,Central,Technology,Phones,8.78,2.2828,1
CA-2016-116526,2016-01-09,2016-05-09,Central,Office Supplies,Appliances,376.74,71.162,4
CA-2016-116526,2016-01-09,2016-05-09,Central,Office Supplies,Binders,29.52,14.4648,4
CA-2016-116526,2016-01-09,2016-05-09,Central,Office Supplies,Art,11.96,2.99,2
CA-2016-116526,2016-01-09,2016-05-09,Central,Office Supplies,Binders,26.4,12.672,5
CA-2017-158561,2017-11-11,2017-11-16,South,Office Supplies,Appliances,1158.12,130.2885,5
CA-2017-165099,2017-11-12,2017-12-13,Central,Office Supplies,Appliances,1.392,-3.7584,2
CA-2015-109386,2015-08-11,2015-11-13,South,Office Supplies,Appliances,44.43,18.6606,3
CA-2015-109386,2015-08-11,2015-11-13,South,Technology,Phones,226.2,58.812,5
CA-2015-109386,2015-08-11,2015-11-13,South,Furniture,Furnishings,186.54,41.0388,3
CA-2015-109386,2015-08-11,2015-11-13,South,Office Supplies,Art,265.86,79.758,7
CA-2015-109386,2015-08-11,2015-11-13,South,Office Supplies,Art,27.9,6.975,5
CA-2015-166800,2015-11-19,2015-11-26,West,Office Supplies,Appliances,31.08,8.3916,4
CA-2017-117443,2017-12-23,2017-12-25,Central,Office Supplies,Binders,13.84,-22.144,4
CA-2017-117443,2017-12-23,2017-12-25,Central,Office Supplies,Paper,175.872,63.7536,4
US-2016-134369,2016-09-16,2016-09-22,West,Office Supplies,Paper,12.96,6.3504,2
CA-2017-123687,2017-05-26,2017-05-29,South,Office Supplies,Appliances,208.44,62.532,3
CA-2017-123687,2017-05-26,2017-05-29,South,Office Supplies,Supplies,25.76,0.7728,2
CA-2015-104871,2015-03-30,2015-03-04,Central,Furniture,Chairs,366.744,-110.0232,4
CA-2014-133158,2014-08-19,2014-08-21,West,Furniture,Furnishings,289.24,26.0316,7
CA-2014-133158,2014-08-19,2014-08-21,West,Office Supplies,Binders,69.456,22.5732,2
CA-2014-126333,2014-12-23,2014-12-28,Central,Office Supplies,Paper,5.184,1.8144,1
CA-2015-141740,2015-01-11,2015-05-11,East,Furniture,Chairs,205.164,13.6776,2
CA-2014-119466,2014-12-15,2014-12-21,Central,Furniture,Furnishings,8.544,-7.476,2
CA-2015-154823,2015-08-21,2015-08-25,East,Office Supplies,Binders,12.828,-8.9796,2
CA-2015-154823,2015-08-21,2015-08-25,East,Furniture,Chairs,598.458,-42.747,3
CA-2015-154823,2015-08-21,2015-08-25,East,Furniture,Furnishings,25.984,-3.8976,1
US-2014-135881,2014-05-23,2014-05-27,East,Office Supplies,Binders,17.96,5.837,5
US-2014-135881,2014-05-23,2014-05-27,East,Office Supplies,Supplies,5.04,0.1512,2
US-2014-135881,2014-05-23,2014-05-27,East,Office Supplies,Appliances,208.16,56.2032,1
CA-2017-141201,2017-09-12,2017-11-12,West,Furniture,Bookcases,148.257,15.6978,3
CA-2014-114790,2014-11-03,2014-03-13,South,Office Supplies,Appliances,146.76,38.1576,3
CA-2014-114790,2014-11-03,2014-03-13,South,Technology,Accessories,32.96,14.1728,2
CA-2014-114790,2014-11-03,2014-03-13,South,Technology,Phones,587.97,164.6316,3
CA-2014-114790,2014-11-03,2014-03-13,South,Office Supplies,Paper,14.94,7.0218,3
US-2016-154256,2016-06-23,2016-06-27,East,Office Supplies,Labels,25.83,12.1401,7
CA-2014-124737,2014-08-23,2014-08-27,West,Office Supplies,Paper,15.552,5.4432,3
CA-2014-124737,2014-08-23,2014-08-27,West,Office Supplies,Supplies,6.8,0.51,1
CA-2014-124737,2014-08-23,2014-08-27,West,Furniture,Furnishings,4.224,1.2672,3
CA-2014-124737,2014-08-23,2014-08-27,West,Technology,Phones,143.64,10.773,9
CA-2014-124737,2014-08-23,2014-08-27,West,Office Supplies,Paper,31.104,10.8864,6
CA-2014-124737,2014-08-23,2014-08-27,West,Office Supplies,Paper,223.056,69.705,9
US-2017-101840,2017-06-02,2017-12-02,East,Technology,Phones,227.46,65.9634,6
US-2017-101840,2017-06-02,2017-12-02,East,Office Supplies,Binders,46.24,15.606,4
CA-2017-131653,2017-01-29,2017-05-02,East,Office Supplies,Labels,5.22,2.4012,2
US-2016-157840,2016-12-20,2016-12-23,Central,Office Supplies,Paper,33.9,15.594,5
CA-2016-145548,2016-11-11,2016-11-16,East,Office Supplies,Storage,28.14,7.8792,3
CA-2016-145548,2016-11-11,2016-11-16,East,Technology,Accessories,36,6.48,2
CA-2016-145548,2016-11-11,2016-11-16,East,Office Supplies,Art,92.94,25.0938,3
CA-2016-145548,2016-11-11,2016-11-16,East,Furniture,Chairs,245.646,8.1882,3
CA-2016-145548,2016-11-11,2016-11-16,East,Office Supplies,Binders,55.008,17.19,3
CA-2016-145548,2016-11-11,2016-11-16,East,Office Supplies,Binders,35.232,11.4504,3
CA-2017-119494,2017-09-11,2017-11-13,West,Furniture,Chairs,523.392,52.3392,3
CA-2014-124618,2014-02-05,2014-04-05,South,Technology,Copiers,479.984,89.997,2
CA-2017-161970,2017-09-22,2017-09-27,South,Office Supplies,Paper,12.96,6.2208,2
CA-2017-161970,2017-09-22,2017-09-27,South,Office Supplies,Art,17.94,6.4584,3
CA-2017-103443,2017-12-17,2017-12-23,East,Office Supplies,Storage,166.72,41.68,2
CA-2017-103443,2017-12-17,2017-12-23,East,Office Supplies,Binders,24.816,8.3754,3
CA-2017-103443,2017-12-17,2017-12-23,East,Furniture,Furnishings,124.36,27.3592,2
US-2017-165358,2017-07-18,2017-07-23,East,Technology,Copiers,599.97,69.9965,5
US-2017-165358,2017-07-18,2017-07-23,East,Furniture,Chairs,198.744,-14.196,4
US-2017-165358,2017-07-18,2017-07-23,East,Office Supplies,Supplies,9.184,1.148,2
CA-2016-160136,2016-03-11,2016-09-11,Central,Office Supplies,Paper,9.248,3.3524,2
CA-2014-150581,2014-08-04,2014-12-04,West,Furniture,Tables,99.592,2.4898,1
CA-2014-150581,2014-08-04,2014-12-04,West,Technology,Accessories,399.96,139.986,4
CA-2016-119515,2016-08-14,2016-08-16,South,Office Supplies,Paper,15.552,5.4432,3
CA-2014-141355,2014-09-25,2014-09-30,West,Office Supplies,Art,14.576,2.3686,2
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Binders,209.6,68.12,5
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Art,23.32,6.0632,2
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Paper,30.98,13.941,1
CA-2016-165330,2016-11-12,2016-11-12,West,Technology,Accessories,119.96,25.1916,4
CA-2016-165330,2016-11-12,2016-11-12,West,Furniture,Chairs,363.92,-31.843,5
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Binders,35.808,11.19,3
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Binders,122.688,39.8736,9
CA-2016-165330,2016-11-12,2016-11-12,West,Furniture,Tables,892.136,111.517,7
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Storage,50.22,2.0088,3
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Appliances,83.42,24.1918,2
CA-2016-165330,2016-11-12,2016-11-12,West,Office Supplies,Binders,5.872,2.1286,2
CA-2015-132633,2015-03-02,2015-05-02,West,Office Supplies,Binders,12.144,4.0986,3
CA-2016-157742,2016-12-29,2016-12-31,West,Office Supplies,Envelopes,27.792,10.422,3
CA-2017-127712,2017-08-31,2017-05-09,West,Office Supplies,Supplies,6.208,0.6984,2
CA-2017-169474,2017-04-02,2017-09-02,East,Office Supplies,Appliances,32.67,8.4942,3
CA-2014-106726,2014-06-12,2014-08-12,West,Office Supplies,Storage,1261.33,327.9458,7
CA-2016-147473,2016-05-30,2016-03-06,West,Office Supplies,Paper,38.88,18.6624,6
CA-2016-114209,2016-05-21,2016-05-26,Central,Office Supplies,Binders,1.964,-3.2406,2
CA-2016-114209,2016-05-21,2016-05-26,Central,Office Supplies,Paper,82.656,30.996,9
CA-2014-141901,2014-09-08,2014-08-14,West,Office Supplies,Paper,5.98,2.691,1
CA-2016-164490,2016-05-09,2016-10-09,Central,Office Supplies,Paper,9.248,3.3524,2
CA-2016-112256,2016-07-23,2016-07-28,Central,Office Supplies,Art,4.448,0.3336,2
CA-2016-112256,2016-07-23,2016-07-28,Central,Office Supplies,Paper,5.184,1.8144,1
CA-2016-112256,2016-07-23,2016-07-28,Central,Office Supplies,Art,175.92,15.393,5
CA-2016-112256,2016-07-23,2016-07-28,Central,Office Supplies,Binders,4.752,-8.316,4
CA-2016-112256,2016-07-23,2016-07-28,Central,Office Supplies,Supplies,13.344,1.0008,2
CA-2016-167416,2016-12-05,2016-05-17,West,Office Supplies,Envelopes,54.9,26.901,5
CA-2016-106950,2016-02-09,2016-06-09,South,Office Supplies,Binders,22.911,-17.5651,7
CA-2016-106950,2016-02-09,2016-06-09,South,Office Supplies,Appliances,309.456,34.8138,9
CA-2016-106950,2016-02-09,2016-06-09,South,Office Supplies,Art,19.456,3.4048,4
CA-2016-106950,2016-02-09,2016-06-09,South,Furniture,Tables,472.518,-149.6307,3
CA-2016-106950,2016-02-09,2016-06-09,South,Technology,Accessories,1012.68,303.804,3
CA-2016-106950,2016-02-09,2016-06-09,South,Office Supplies,Binders,17.22,-12.628,5
CA-2017-118724,2017-07-21,2017-07-25,West,Office Supplies,Art,3.52,1.6896,2
CA-2017-118724,2017-07-21,2017-07-25,West,Technology,Phones,1626.192,121.9644,9
CA-2017-112004,2017-09-25,2017-09-28,East,Office Supplies,Binders,8.595,-6.303,5
CA-2017-112004,2017-09-25,2017-09-28,East,Office Supplies,Supplies,190.896,-42.9516,2
US-2017-143175,2017-03-08,2017-06-08,West,Office Supplies,Storage,99.87,23.9688,3
CA-2015-105844,2015-10-25,2015-10-27,West,Office Supplies,Art,79.36,23.808,4
CA-2017-118864,2017-06-15,2017-06-19,West,Technology,Phones,119.96,7.4975,1
CA-2015-119480,2015-09-01,2015-01-13,South,Office Supplies,Paper,106.32,49.9704,3
CA-2015-119480,2015-09-01,2015-01-13,South,Office Supplies,Appliances,163.44,45.7632,3
CA-2015-119480,2015-09-01,2015-01-13,South,Office Supplies,Art,42.76,11.1176,2
CA-2015-119480,2015-09-01,2015-01-13,South,Office Supplies,Paper,51.55,24.2285,5
US-2015-153374,2015-09-02,2015-02-13,Central,Technology,Accessories,479.952,89.991,6
CA-2016-101980,2016-08-19,2016-08-20,East,Office Supplies,Binders,146.688,55.008,6
CA-2016-101980,2016-08-19,2016-08-20,East,Office Supplies,Binders,276.784,89.9548,2
CA-2016-101980,2016-08-19,2016-08-20,East,Office Supplies,Binders,25.32,9.1785,5
CA-2017-144596,2017-06-11,2017-10-11,East,Office Supplies,Paper,318.96,149.9112,9
CA-2015-124933,2015-12-26,2015-12-30,East,Office Supplies,Paper,212.64,99.9408,6
CA-2014-159625,2014-11-23,2014-11-28,West,Office Supplies,Envelopes,23.472,8.802,3
CA-2016-144337,2016-01-08,2016-05-08,Central,Office Supplies,Paper,19.648,6.6312,2
CA-2014-117478,2014-09-21,2014-09-24,East,Office Supplies,Binders,6.57,-5.037,3
CA-2017-147410,2017-04-09,2017-08-09,West,Office Supplies,Storage,421.1,105.275,2
CA-2017-128944,2017-06-19,2017-06-21,East,Furniture,Chairs,760.116,-43.4352,6
CA-2017-128944,2017-06-19,2017-06-21,East,Furniture,Furnishings,38.784,7.272,3
CA-2017-128944,2017-06-19,2017-06-21,East,Technology,Accessories,122.328,1.5291,9
CA-2016-109666,2016-04-19,2016-04-26,East,Technology,Phones,25.98,0.7794,2
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Art,3.28,1.476,2
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Storage,459.88,13.7964,4
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Supplies,7.76,2.2504,2
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Art,71.96,17.99,2
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Supplies,54.9,15.372,5
CA-2016-109666,2016-04-19,2016-04-26,East,Office Supplies,Binders,9.28,3.248,2
US-2016-102239,2016-05-05,2016-06-05,West,Furniture,Tables,1685.88,320.3172,6
US-2016-102239,2016-05-05,2016-06-05,West,Office Supplies,Binders,5.728,2.0048,2
CA-2014-143168,2014-10-18,2014-10-23,West,Office Supplies,Paper,61.96,27.882,2
CA-2014-143168,2014-10-18,2014-10-23,West,Office Supplies,Binders,1.344,0.4704,1
CA-2017-104906,2017-02-13,2017-02-17,East,Office Supplies,Paper,17.94,8.7906,3
CA-2017-118122,2017-11-17,2017-11-24,West,Office Supplies,Binders,13.904,4.5188,2
US-2014-147774,2014-01-20,2014-01-26,South,Office Supplies,Binders,67.194,-51.5154,1
CA-2017-166926,2017-01-12,2017-08-12,West,Office Supplies,Paper,41.86,18.837,7
CA-2017-166926,2017-01-12,2017-08-12,West,Furniture,Bookcases,141.96,41.1684,2
CA-2015-128013,2015-09-08,2015-08-16,East,Furniture,Furnishings,10.02,4.4088,3
CA-2015-128013,2015-09-08,2015-08-16,East,Office Supplies,Paper,144.12,69.1776,3
CA-2016-123176,2016-09-27,2016-09-29,South,Office Supplies,Paper,17.94,8.7906,3
CA-2016-123176,2016-09-27,2016-09-29,South,Office Supplies,Art,13.89,4.5837,3
US-2016-117541,2016-11-14,2016-11-20,East,Office Supplies,Paper,16.45,7.567,5
US-2016-117541,2016-11-14,2016-11-20,East,Furniture,Furnishings,19.92,6.5736,4
CA-2016-166282,2016-04-16,2016-04-22,South,Technology,Accessories,35.168,8.3524,4
CA-2016-166282,2016-04-16,2016-04-22,South,Office Supplies,Paper,123.088,40.0036,7
CA-2017-141439,2017-11-26,2017-01-12,Central,Furniture,Tables,257.94,67.0644,3
CA-2017-141439,2017-11-26,2017-01-12,Central,Technology,Phones,1879.96,545.1884,4
CA-2017-141439,2017-11-26,2017-01-12,Central,Furniture,Furnishings,27.46,9.8856,2
CA-2017-141439,2017-11-26,2017-01-12,Central,Technology,Phones,89.98,43.1904,2
CA-2017-141439,2017-11-26,2017-01-12,Central,Furniture,Chairs,828.6,240.294,3
CA-2015-163965,2015-11-20,2015-11-27,South,Office Supplies,Binders,7.23,-5.784,5
CA-2015-163965,2015-11-20,2015-11-27,South,Office Supplies,Storage,17.44,1.308,2
CA-2015-163965,2015-11-20,2015-11-27,South,Office Supplies,Binders,62.88,-50.304,4
CA-2015-163965,2015-11-20,2015-11-27,South,Furniture,Bookcases,290.352,-36.294,3
CA-2017-128783,2017-07-09,2017-07-09,Central,Technology,Accessories,113.52,46.5432,4
CA-2017-128783,2017-07-09,2017-07-09,Central,Furniture,Furnishings,135.3,37.884,5
CA-2014-122217,2014-11-24,2014-11-29,South,Furniture,Furnishings,111.15,48.906,5
US-2017-141558,2017-11-03,2017-03-16,East,Technology,Phones,776.85,-181.265,5
US-2017-141558,2017-11-03,2017-03-16,East,Office Supplies,Binders,12.294,-8.6058,1
US-2017-141558,2017-11-03,2017-03-16,East,Furniture,Tables,154.764,-46.4292,3
US-2017-141558,2017-11-03,2017-03-16,East,Office Supplies,Storage,43.28,3.246,1
CA-2016-139941,2016-12-06,2016-06-17,East,Office Supplies,Paper,92.94,41.823,3
CA-2016-139941,2016-12-06,2016-06-17,East,Office Supplies,Appliances,52.56,18.396,3
CA-2015-166583,2015-06-26,2015-06-30,Central,Technology,Phones,971.88,109.3365,3
CA-2017-100412,2017-12-22,2017-12-26,South,Furniture,Chairs,141.96,35.49,2
CA-2017-142909,2017-12-22,2017-12-25,West,Furniture,Tables,182.55,-135.087,2
CA-2014-137911,2014-09-10,2014-10-15,South,Office Supplies,Paper,88.768,31.0688,2
CA-2015-106208,2015-10-12,2015-12-15,Central,Office Supplies,Appliances,53.088,-108.8304,7
US-2015-136749,2015-12-25,2015-12-27,South,Furniture,Furnishings,275.88,46.8996,6
US-2015-136749,2015-12-25,2015-12-27,South,Office Supplies,Binders,157.9,74.213,5
CA-2017-126718,2017-04-29,2017-04-05,East,Office Supplies,Labels,4.91,2.4059,1
CA-2016-131380,2016-03-28,2016-03-31,West,Office Supplies,Storage,87.92,0.8792,4
CA-2016-131380,2016-03-28,2016-03-31,West,Office Supplies,Paper,5.98,2.9302,1
CA-2015-145835,2015-05-13,2015-05-18,Central,Technology,Phones,222.384,16.6788,2
CA-2015-145835,2015-05-13,2015-05-18,Central,Office Supplies,Fasteners,16,5.6,4
CA-2014-138709,2014-04-07,2014-09-07,South,Office Supplies,Paper,21.84,10.92,3
CA-2014-138709,2014-04-07,2014-09-07,South,Office Supplies,Binders,15.6,7.644,5
CA-2014-122070,2014-04-22,2014-04-24,East,Office Supplies,Envelopes,247.84,121.4416,8
CA-2014-122070,2014-04-22,2014-04-24,East,Office Supplies,Binders,9.912,3.3453,3
CA-2016-158610,2016-09-19,2016-09-22,East,Office Supplies,Storage,69.52,17.38,2
CA-2014-117464,2014-07-22,2014-07-24,West,Office Supplies,Art,11.52,3.2256,4
CA-2014-117464,2014-07-22,2014-07-24,West,Furniture,Chairs,717.72,71.772,3
CA-2014-117464,2014-07-22,2014-07-24,West,Office Supplies,Storage,236.5,68.585,10
CA-2014-117464,2014-07-22,2014-07-24,West,Furniture,Tables,170.352,19.1646,3
US-2017-168613,2017-08-10,2017-10-14,East,Furniture,Chairs,145.764,3.2392,2
CA-2017-125381,2017-04-25,2017-04-27,West,Technology,Accessories,107.97,22.6737,3
US-2017-141677,2017-03-26,2017-03-30,Central,Technology,Accessories,143.96,1.7995,5
US-2017-141677,2017-03-26,2017-03-30,Central,Technology,Copiers,2399.96,569.9905,5
US-2017-141677,2017-03-26,2017-03-30,Central,Office Supplies,Paper,74.352,23.235,3
US-2017-141677,2017-03-26,2017-03-30,Central,Office Supplies,Appliances,87.168,-226.6368,8
US-2017-141677,2017-03-26,2017-03-30,Central,Office Supplies,Storage,32.232,2.4174,3
CA-2017-133067,2017-04-05,2017-10-05,East,Office Supplies,Binders,2.202,-1.5414,2
CA-2017-133067,2017-04-05,2017-10-05,East,Office Supplies,Binders,9.396,-7.5168,3
US-2016-144351,2016-11-14,2016-11-18,East,Technology,Phones,89.97,25.1916,3
CA-2014-106054,2014-06-01,2014-07-01,South,Office Supplies,Art,12.78,5.2398,3
CA-2016-138667,2016-12-27,2016-12-30,East,Technology,Accessories,40,0.5,2
CA-2017-150609,2017-04-30,2017-04-05,West,Office Supplies,Binders,23.24,7.553,5
CA-2017-128853,2017-04-21,2017-04-23,East,Furniture,Chairs,908.82,227.205,9
CA-2017-133102,2017-08-17,2017-08-24,Central,Office Supplies,Supplies,5.552,-1.041,2
CA-2017-133102,2017-08-17,2017-08-24,Central,Office Supplies,Art,8.016,1.002,3
CA-2017-133102,2017-08-17,2017-08-24,Central,Furniture,Chairs,74.592,-2.1312,4
CA-2017-133102,2017-08-17,2017-08-24,Central,Furniture,Furnishings,16.784,-22.2388,2
CA-2017-133102,2017-08-17,2017-08-24,Central,Office Supplies,Appliances,38.864,-99.1032,4
CA-2016-164399,2016-12-11,2016-11-15,West,Technology,Phones,203.976,25.497,3
CA-2016-164399,2016-12-11,2016-11-15,West,Furniture,Tables,674.352,-8.4294,3
CA-2016-116918,2016-01-10,2016-06-10,South,Office Supplies,Binders,5.388,-4.49,4
CA-2016-116918,2016-01-10,2016-06-10,South,Office Supplies,Art,30.976,5.0336,8
CA-2016-110492,2016-12-02,2016-02-14,South,Office Supplies,Storage,1350.12,175.5156,6
CA-2016-110492,2016-12-02,2016-02-14,South,Office Supplies,Binders,15.92,7.4824,4
CA-2016-147683,2016-11-13,2016-11-17,West,Furniture,Furnishings,19.54,7.2298,2
CA-2014-116785,2014-04-26,2014-04-30,West,Office Supplies,Art,21.4,6.206,5
CA-2014-116785,2014-04-26,2014-04-30,West,Office Supplies,Labels,12.6,5.796,2
US-2015-156797,2015-11-08,2015-08-15,East,Office Supplies,Art,11.96,3.1096,2
US-2015-156797,2015-11-08,2015-08-15,East,Technology,Phones,138,34.5,2
CA-2016-104276,2016-11-27,2016-03-12,South,Technology,Phones,116.76,14.595,1
CA-2016-104276,2016-11-27,2016-03-12,South,Furniture,Tables,331.023,-114.3534,7
CA-2016-120369,2016-10-28,2016-10-28,East,Furniture,Furnishings,756.8,75.68,5
CA-2014-118276,2014-12-29,2015-02-01,Central,Furniture,Furnishings,8.736,-4.8048,3
CA-2015-136658,2015-10-09,2015-09-17,East,Office Supplies,Art,6.08,2.0672,2
